,SKUDesc,SubChanel,SKULabel,ProvinceCode,GroupChannel,model_prediction,SubChannelDesc,Start_date,Pred_Rank,Profitablity_Rank,Normalize_Profitablity,Normalize_Pred_rank,Composite_Rank,Final_Rank,Brand,Is_Top_Brand
9610,maggi_pack_soyac_lsalt,102,PC164,32,TT,1.77055239236839,04.Wet market,2023-12-01,26,2,0.420753482246988,0.592748978363819,0.575549428752136,26,maggi,yes
9611,ncf_suada_sib,102,PC269,32,TT,0.706722605134352,04.Wet market,2023-12-01,30,1,-2.37668858890866,0.957517580433862,0.624096963499609,27,ncf,yes
9612,maggi_b_pork_900g,102,PC134,32,TT,1.41843971631206,04.Wet market,2023-12-01,27,2,0.420753482246988,0.68394112888133,0.657622364217895,28,maggi,yes
9613,milo_uhtlesssugar_180ml,102,PC191,32,TT,0.704225352112676,04.Wet market,2023-12-01,31,1,-2.37668858890866,1.04870973095137,0.706169898965369,29,milo,yes
9614,maggi_l_veganoyster_350g,102,PC158,32,TT,1.06133253421237,04.Wet market,2023-12-01,28,2,0.420753482246988,0.77513327939884,0.739695299683655,30,maggi,yes
9615,maggi_b_mushroom_60g,102,PC130,32,TT,0.709219858156028,04.Wet market,2023-12-01,29,2,0.420753482246988,0.866325429916351,0.821768235149415,31,maggi,yes
9616,ncf_cfv_sic,102,PC250,32,TT,0.354609929078014,04.Wet market,2023-12-01,34,1,-2.37668858890866,1.3222861825039,0.952388705362647,32,ncf,yes
9617,maggi_b_mushroom_2kg,102,PC128,32,TT,0.704225352112676,04.Wet market,2023-12-01,32,2,0.420753482246988,1.13990188146888,1.06798704154669,33,maggi,yes
9618,nestleyoguyogurt_stick_strw,102,PC287,32,TT,0.354609929078014,04.Wet market,2023-12-01,33,2,0.420753482246988,1.23109403198639,1.15005997701245,34,,no
9619,milo_rtdsigactivgo_210ml,102,PC180,32,TT,0.354609929078014,04.Wet market,2023-12-01,35,2,0.420753482246988,1.41347833302141,1.31420584794397,35,milo,yes
9620,nesvita_bib20,102,PC288,32,TT,0.354609929078014,04.Wet market,2023-12-01,36,2,0.420753482246988,1.50467048353893,1.39627878340973,36,,no
9621,nesvita_lesssugar_bib16,102,PC289,32,TT,0.354609929078014,04.Wet market,2023-12-01,37,2,0.420753482246988,1.59586263405644,1.47835171887549,37,,no
9622,nestleyoguyogurt_stick,102,PC285,32,TT,0.352112676056338,04.Wet market,2023-12-01,38,2,0.420753482246988,1.68705478457395,1.56042465434125,38,,no
9623,milo_uht_180ml,103,PC185,32,TT,87.0964572643008,05.Milk shop,2023-12-01,1,1,-2.37668858890866,-1.66410058867569,-1.73535938869898,1,milo,yes
9624,milo_uht_115ml,103,PC184,32,TT,83.6996156681757,05.Milk shop,2023-12-01,2,1,-2.37668858890866,-1.52542553961938,-1.61055184454831,2,milo,yes
9625,milo_uhtfino_180ml,103,PC189,32,TT,43.1545439686211,05.Milk shop,2023-12-01,3,1,-2.37668858890866,-1.38675049056307,-1.48574430039763,3,milo,yes
9626,milo_reg_jar_400g,103,PC178,32,TT,42.9520447883814,05.Milk shop,2023-12-01,4,1,-2.37668858890866,-1.24807544150677,-1.36093675624696,4,milo,yes
9627,milo_3in1_sic,103,PC175,32,TT,29.9398854892438,05.Milk shop,2023-12-01,5,1,-2.37668858890866,-1.10940039245046,-1.23612921209628,5,milo,yes
9628,nangum_rtd_grow_180ml,103,PC196,32,TT,4.64015151515152,05.Milk shop,2023-12-01,6,2,0.420753482246988,-0.970725343394151,-0.831577460830037,6,,no
9629,nestleyoguyogurt_stick_strw,103,PC287,32,TT,3.85890151515152,05.Milk shop,2023-12-01,7,2,0.420753482246988,-0.832050294337844,-0.70676991667936,7,,no
9630,nangum_rtd_grow_110ml,103,PC195,32,TT,3.05397727272727,05.Milk shop,2023-12-01,8,2,0.420753482246988,-0.693375245281536,-0.581962372528684,8,,no
9631,nanoptipro_s2_900g,103,PC217,32,TT,1.89393939393939,05.Milk shop,2023-12-01,11,1,-2.37668858890866,-0.277350098112614,-0.487283947192219,9,,no
9632,nestleyoguyogurt_stick,103,PC285,32,TT,2.69886363636364,05.Milk shop,2023-12-01,9,2,0.420753482246988,-0.554700196225229,-0.457154828378007,10,,no
9633,nanoptipro_p1_800g,103,PC206,32,TT,2.20959595959596,05.Milk shop,2023-12-01,10,2,0.420753482246988,-0.416025147168922,-0.332347284227331,11,,no
9634,milo_reg_bib_285g,103,PC177,32,TT,1.53882575757576,05.Milk shop,2023-12-01,13,1,-2.37668858890866,0,-0.237668858890866,12,milo,yes
9635,nanoptipro_s2_400g,103,PC216,32,TT,1.53882575757576,05.Milk shop,2023-12-01,14,1,-2.37668858890866,0.138675049056307,-0.11286131474019,13,,no
9636,nangum_rtd_hmo_180ml,103,PC198,32,TT,1.5625,05.Milk shop,2023-12-01,12,2,0.420753482246988,-0.138675049056307,-0.082732195925978,14,,no
9637,nansupreme_s2_800g,103,PC232,32,TT,1.47569444444444,05.Milk shop,2023-12-01,16,1,-2.37668858890866,0.416025147168922,0.136753773561163,15,,no
9638,milo_uhtlesssugar_180ml,103,PC191,32,TT,1.4520202020202,05.Milk shop,2023-12-01,17,1,-2.37668858890866,0.554700196225229,0.26156131771184,16,milo,yes
9639,milo_rtdsigactivgo_210ml,103,PC180,32,TT,1.53882575757576,05.Milk shop,2023-12-01,15,2,0.420753482246988,0.277350098112614,0.291690436526052,17,milo,yes
9640,nestleyoguyogurt_stick_org,103,PC286,32,TT,1.38888888888889,05.Milk shop,2023-12-01,18,2,0.420753482246988,0.693375245281536,0.666113068978082,18,,no
9641,nanoptipro_p4_850g,103,PC212,32,TT,0.78125,05.Milk shop,2023-12-01,19,2,0.420753482246988,0.832050294337844,0.790920613128758,19,,no
9642,nestleyoguyogurt_115ml,103,PC284,32,TT,0.78125,05.Milk shop,2023-12-01,20,2,0.420753482246988,0.970725343394151,0.915728157279434,20,,no
9643,nangum_rtd_hmo_115ml,103,PC197,32,TT,0.78125,05.Milk shop,2023-12-01,21,2,0.420753482246988,1.10940039245046,1.04053570143011,21,,no
9644,nanoptipro_p3_850g,103,PC210,32,TT,0.78125,05.Milk shop,2023-12-01,22,2,0.420753482246988,1.24807544150677,1.16534324558079,22,,no
9645,nanoptipro_p1_400g,103,PC204,32,TT,0.757575757575758,05.Milk shop,2023-12-01,23,2,0.420753482246988,1.38675049056307,1.29015078973146,23,,no
9646,naninfinipro_s2_800g,103,PC202,32,TT,0.757575757575758,05.Milk shop,2023-12-01,24,2,0.420753482246988,1.52542553961938,1.41495833388214,24,,no
9647,naninfinipro_s1_800g,103,PC201,32,TT,0.757575757575758,05.Milk shop,2023-12-01,25,2,0.420753482246988,1.66410058867569,1.53976587803282,25,,no
9648,milo_uht_180ml,105,PC185,32,OOH,78.1702447769905,Education,2023-12-01,1,1,-2.37668858890866,-1.68819430161341,-1.75704373034294,1,milo,yes
9649,milo_uht_115ml,105,PC184,32,OOH,65.3449475542733,Education,2023-12-01,2,1,-2.37668858890866,-1.59934196994955,-1.67707663184546,2,milo,yes
9650,milo_uhtfino_180ml,105,PC189,32,OOH,34.9708796889051,Education,2023-12-01,3,1,-2.37668858890866,-1.51048963828569,-1.59710953334798,3,milo,yes
9651,ncf_cfv_poly35,105,PC247,32,OOH,6.04066985645933,Education,2023-12-01,4,1,-2.37668858890866,-1.42163730662182,-1.51714243485051,4,ncf,yes
9652,milo_rtdtin_240ml,105,PC183,32,OOH,5.29871977240398,Education,2023-12-01,5,1,-2.37668858890866,-1.33278497495796,-1.43717533635303,5,milo,yes
9653,ncf_3in1_regsib20,105,PC240,32,OOH,4.90430622009569,Education,2023-12-01,6,1,-2.37668858890866,-1.24393264329409,-1.35720823785555,6,ncf,yes
9654,milo_reg_bib_285g,105,PC177,32,OOH,3.62407862407862,Education,2023-12-01,7,1,-2.37668858890866,-1.15508031163023,-1.27724113935807,7,milo,yes
9655,ncf_3in1_regpoly46,105,PC238,32,OOH,2.66714082503556,Education,2023-12-01,8,1,-2.37668858890866,-1.06622797996637,-1.1972740408606,8,ncf,yes
9656,ncf_cfv_sic,105,PC250,32,OOH,2.66714082503556,Education,2023-12-01,9,1,-2.37668858890866,-0.977375648302502,-1.11730694236312,9,ncf,yes
9657,ncf_cfv_sib15,105,PC249,32,OOH,2.66714082503556,Education,2023-12-01,10,1,-2.37668858890866,-0.888523316638639,-1.03733984386564,10,ncf,yes
9658,milo_3in1_sic,105,PC175,32,OOH,2.48771498771499,Education,2023-12-01,12,1,-2.37668858890866,-0.710818653310911,-0.877405646870686,11,milo,yes
9659,milo_reg_jar_400g,105,PC178,32,OOH,2.48771498771499,Education,2023-12-01,13,1,-2.37668858890866,-0.621966321647047,-0.797438548373208,12,milo,yes
9660,nestleyoguyogurt_stick_org,105,PC286,32,OOH,2.66714082503556,Education,2023-12-01,11,2,0.420753482246988,-0.799670984974775,-0.677628538252599,13,,no
9661,maggi_b_mushroom_200g,105,PC127,32,OOH,2.45215311004785,Education,2023-12-01,15,1,-2.37668858890866,-0.444261658319319,-0.637504351378254,14,maggi,yes
9662,ncf_suada_sib,105,PC269,32,OOH,2.45215311004785,Education,2023-12-01,16,1,-2.37668858890866,-0.355409326655455,-0.557537252880776,15,ncf,yes
9663,ncf_rtd_180ml_latte,105,PC266,32,OOH,2.48771498771499,Education,2023-12-01,14,2,0.420753482246988,-0.533113989983183,-0.437727242760166,16,ncf,yes
9664,milo_rtdsigactivgo_210ml,105,PC180,32,OOH,2.45215311004785,Education,2023-12-01,17,2,0.420753482246988,-0.266556994991592,-0.197825947267734,17,milo,yes
9665,milo_uhtlesssugar_180ml,105,PC191,32,OOH,2.45215311004785,Education,2023-12-01,21,1,-2.37668858890866,0.088852331663864,-0.157701760393389,18,milo,yes
9666,nestleyoguyogurt_stick,105,PC285,32,OOH,2.45215311004785,Education,2023-12-01,18,2,0.420753482246988,-0.177704663327728,-0.117858848770256,19,,no
9667,maggi_l_oyster_820g,105,PC146,32,OOH,2.45215311004785,Education,2023-12-01,22,1,-2.37668858890866,0.177704663327728,-0.077734661895911,20,maggi,yes
9668,maggi_l_soya_lesssodium,105,PC152,32,OOH,2.45215311004785,Education,2023-12-01,19,2,0.420753482246988,-0.088852331663864,-0.037891750272779,21,maggi,yes
9669,maggi_b_mushroom_800g,105,PC131,32,OOH,2.45215311004785,Education,2023-12-01,20,2,0.420753482246988,0,0.042075348224699,22,maggi,yes
9670,maggi_l_oyster_150g,105,PC142,32,OOH,2.45215311004785,Education,2023-12-01,24,1,-2.37668858890866,0.355409326655455,0.082199535099044,23,maggi,yes
9671,maggi_l_soyacondensed_300ml,105,PC154,32,OOH,2.45215311004785,Education,2023-12-01,25,1,-2.37668858890866,0.444261658319319,0.162166633596521,24,maggi,yes
9672,maggi_l_oyster_350g,105,PC144,32,OOH,2.45215311004785,Education,2023-12-01,26,1,-2.37668858890866,0.533113989983183,0.242133732093999,25,maggi,yes
9673,milo_reg_pouch1kg,105,PC179,32,OOH,2.45215311004785,Education,2023-12-01,23,2,0.420753482246988,0.266556994991592,0.281976643717131,26,milo,yes
9674,maggi_b_pork_450g,105,PC133,32,OOH,2.45215311004785,Education,2023-12-01,27,2,0.420753482246988,0.621966321647047,0.601845037707041,27,maggi,yes
9675,nestleyoguyogurt_stick_strw,105,PC287,32,OOH,2.45215311004785,Education,2023-12-01,28,2,0.420753482246988,0.710818653310911,0.681812136204519,28,,no
9676,ncf_3in1_strsib20,105,PC244,32,OOH,2.45215311004785,Education,2023-12-01,32,1,-2.37668858890866,1.06622797996637,0.721936323078863,29,ncf,yes
9677,nesvita_bib20,105,PC288,32,OOH,2.45215311004785,Education,2023-12-01,29,2,0.420753482246988,0.799670984974775,0.761779234701996,30,,no
9678,maggi_l_soyacondensed_1800ml,105,PC153,32,OOH,2.45215311004785,Education,2023-12-01,30,2,0.420753482246988,0.888523316638639,0.841746333199474,31,maggi,yes
9679,maggi_l_soyacondensed_700ml,105,PC155,32,OOH,2.45215311004785,Education,2023-12-01,34,1,-2.37668858890866,1.24393264329409,0.881870520073818,32,maggi,yes
9680,maggi_b_mushroom_60g,105,PC130,32,OOH,2.45215311004785,Education,2023-12-01,31,2,0.420753482246988,0.977375648302502,0.921713431696951,33,maggi,yes
9681,maggi_b_mushroom_450g,105,PC129,32,OOH,2.45215311004785,Education,2023-12-01,35,1,-2.37668858890866,1.33278497495796,0.961837618571296,34,maggi,yes
9682,ncf_3in1_strpoly46,105,PC242,32,OOH,2.45215311004785,Education,2023-12-01,36,1,-2.37668858890866,1.42163730662182,1.04180471706877,35,ncf,yes
9683,milo_rtdsigdynamind_200ml,105,PC182,32,OOH,2.45215311004785,Education,2023-12-01,33,2,0.420753482246988,1.15508031163023,1.08164762869191,36,milo,yes
9684,maggi_l_oyster_1200g,105,PC141,32,OOH,2.45215311004785,Education,2023-12-01,37,1,-2.37668858890866,1.51048963828569,1.12177181556625,37,maggi,yes
9685,nestleyoguyogurt_115ml,105,PC284,32,OOH,2.45215311004785,Education,2023-12-01,38,2,0.420753482246988,1.59934196994955,1.48148312117929,38,,no
9686,cpw_milopouch_15g,105,PC59,32,OOH,2.45215311004785,Education,2023-12-01,39,2,0.420753482246988,1.68819430161341,1.56145021967677,39,,no
9687,milo_uht_180ml,108,PC185,32,OOH,73.9126937147216,Street Food,2023-12-01,1,1,-2.37668858890866,-1.69705627484771,-1.76501950625381,1,milo,yes
9688,milo_uht_115ml,108,PC184,32,OOH,64.8134540485338,Street Food,2023-12-01,2,1,-2.37668858890866,-1.62634559672906,-1.70137989594702,2,milo,yes
9689,maggi_l_soyacondensed_700ml,108,PC155,32,OOH,29.5992421463359,Street Food,2023-12-01,3,1,-2.37668858890866,-1.5556349186104,-1.63774028564023,3,maggi,yes
9690,ncf_cfv_poly35,108,PC247,32,OOH,21.3981999908134,Street Food,2023-12-01,4,1,-2.37668858890866,-1.48492424049175,-1.57410067533344,4,ncf,yes
9691,maggi_l_oyster_150g,108,PC142,32,OOH,11.7616192983361,Street Food,2023-12-01,5,1,-2.37668858890866,-1.4142135623731,-1.51046106502665,5,maggi,yes
9692,maggi_b_mushroom_450g,108,PC129,32,OOH,10.7153473384174,Street Food,2023-12-01,6,1,-2.37668858890866,-1.34350288425444,-1.44682145471986,6,maggi,yes
9693,maggi_l_oyster_1200g,108,PC141,32,OOH,10.0726508947528,Street Food,2023-12-01,7,1,-2.37668858890866,-1.27279220613579,-1.38318184441307,7,maggi,yes
9694,ncf_cfv_sic,108,PC250,32,OOH,8.68931284998981,Street Food,2023-12-01,9,1,-2.37668858890866,-1.13137084989848,-1.25590262379949,8,ncf,yes
9695,maggi_l_oyster_350g,108,PC144,32,OOH,5.9139431745029,Street Food,2023-12-01,10,1,-2.37668858890866,-1.06066017177982,-1.19226301349271,9,maggi,yes
9696,maggi_l_oyster_820g,108,PC146,32,OOH,4.46017116524029,Street Food,2023-12-01,11,1,-2.37668858890866,-0.989949493661167,-1.12862340318592,10,maggi,yes
9697,maggi_l_soyacondensed_300ml,108,PC154,32,OOH,4.10289115646259,Street Food,2023-12-01,12,1,-2.37668858890866,-0.919238815542512,-1.06498379287913,11,maggi,yes
9698,maggi_b_mushroom_2kg,108,PC128,32,OOH,8.9052807061518,Street Food,2023-12-01,8,2,0.420753482246988,-1.20208152801713,-1.03979802699072,12,maggi,yes
9699,milo_reg_jar_400g,108,PC178,32,OOH,3.60331632653061,Street Food,2023-12-01,15,1,-2.37668858890866,-0.707106781186548,-0.874064961958759,13,milo,yes
9700,milo_3in1_sic,108,PC175,32,OOH,2.63331138907176,Street Food,2023-12-01,17,1,-2.37668858890866,-0.565685424949238,-0.746785741345181,14,milo,yes
9701,maggi_b_pork_2kg,108,PC132,32,OOH,3.91725885172583,Street Food,2023-12-01,13,2,0.420753482246988,-0.848528137423857,-0.721599975456773,15,maggi,yes
9702,maggi_b_mushroom_200g,108,PC127,32,OOH,2.15246753538764,Street Food,2023-12-01,18,1,-2.37668858890866,-0.494974746830583,-0.683146131038391,16,maggi,yes
9703,maggi_b_mushroom_60g,108,PC130,32,OOH,3.64583333333333,Street Food,2023-12-01,14,2,0.420753482246988,-0.777817459305202,-0.657960365149983,17,maggi,yes
9704,maggi_b_chicken_2kg,108,PC124,32,OOH,2.98053875875248,Street Food,2023-12-01,16,2,0.420753482246988,-0.636396103067893,-0.530681144536405,18,maggi,yes
9705,milo_uhtfino_180ml,108,PC189,32,OOH,2.06207482993197,Street Food,2023-12-01,21,1,-2.37668858890866,-0.282842712474619,-0.492227300118023,19,milo,yes
9706,ncf_3in1_regpoly46,108,PC238,32,OOH,1.82685977616853,Street Food,2023-12-01,23,1,-2.37668858890866,-0.14142135623731,-0.364948079504445,20,ncf,yes
9707,maggi_b_mushroom_800g,108,PC131,32,OOH,2.06207482993197,Street Food,2023-12-01,19,2,0.420753482246988,-0.424264068711929,-0.339762313616037,21,maggi,yes
9708,nestleyoguyogurt_stick,108,PC285,32,OOH,2.06207482993197,Street Food,2023-12-01,20,2,0.420753482246988,-0.353553390593274,-0.276122703309248,22,,no
9709,nangum_rtd_grow_180ml,108,PC196,32,OOH,2.06207482993197,Street Food,2023-12-01,22,2,0.420753482246988,-0.212132034355964,-0.148843482695669,23,,no
9710,milo_reg_bib_285g,108,PC177,32,OOH,1.82685977616853,Street Food,2023-12-01,27,1,-2.37668858890866,0.14142135623731,-0.110389638277288,24,milo,yes
9711,ncf_rtd_180ml_latte,108,PC266,32,OOH,1.82685977616853,Street Food,2023-12-01,24,2,0.420753482246988,-0.070710678118655,-0.021564262082091,25,ncf,yes
9712,nestea_lemon_sib,108,PC275,32,OOH,1.82685977616853,Street Food,2023-12-01,29,1,-2.37668858890866,0.282842712474619,0.016889582336291,26,,no
9713,maggi_l_soya_lesssodium,108,PC152,32,OOH,1.82685977616853,Street Food,2023-12-01,25,2,0.420753482246988,0,0.042075348224699,27,maggi,yes
9714,ncf_cfv_sib15,108,PC249,32,OOH,1.82685977616853,Street Food,2023-12-01,30,1,-2.37668858890866,0.353553390593274,0.08052919264308,28,ncf,yes
9715,maggi_b_pork_900g,108,PC134,32,OOH,1.82685977616853,Street Food,2023-12-01,26,2,0.420753482246988,0.070710678118655,0.105714958531488,29,maggi,yes
9716,milo_uhtlesssugar_180ml,108,PC191,32,OOH,1.82685977616853,Street Food,2023-12-01,31,1,-2.37668858890866,0.424264068711929,0.14416880294987,30,milo,yes
9717,ncf_3in1_strsib20,108,PC244,32,OOH,1.82685977616853,Street Food,2023-12-01,32,1,-2.37668858890866,0.494974746830583,0.207808413256659,31,ncf,yes
9718,maggi_l_soyacondensed_1800ml,108,PC153,32,OOH,1.82685977616853,Street Food,2023-12-01,28,2,0.420753482246988,0.212132034355964,0.232994179145067,32,maggi,yes
9719,nestleyoguyogurt_115ml,108,PC284,32,OOH,1.82685977616853,Street Food,2023-12-01,33,2,0.420753482246988,0.565685424949238,0.551192230679013,33,,no
9720,maggi_l_veganoyster_820g,108,PC159,32,OOH,1.82685977616853,Street Food,2023-12-01,34,2,0.420753482246988,0.636396103067893,0.614831840985802,34,maggi,yes
9721,milo_rtdsigdynamind_200ml,108,PC182,32,OOH,1.82685977616853,Street Food,2023-12-01,35,2,0.420753482246988,0.707106781186548,0.678471451292592,35,milo,yes
9722,maggi_l_veganoyster_350g,108,PC158,32,OOH,1.82685977616853,Street Food,2023-12-01,36,2,0.420753482246988,0.777817459305202,0.742111061599381,36,maggi,yes
9723,maggi_l_oyster_30g,108,PC143,32,OOH,1.82685977616853,Street Food,2023-12-01,37,2,0.420753482246988,0.848528137423857,0.80575067190617,37,maggi,yes
9724,nestea_tropicaltea_sib,108,PC281,32,OOH,1.82685977616853,Street Food,2023-12-01,38,2,0.420753482246988,0.919238815542512,0.869390282212959,38,,no
9725,milo_rtdtin_240ml,108,PC183,32,OOH,1.82685977616853,Street Food,2023-12-01,43,1,-2.37668858890866,1.27279220613579,0.907844126631341,39,milo,yes
9726,milo_uhtlesssugar_115ml,108,PC190,32,OOH,1.82685977616853,Street Food,2023-12-01,39,2,0.420753482246988,0.989949493661167,0.933029892519749,40,milo,yes
9727,maggi_l_soya_700ml,108,PC150,32,OOH,1.82685977616853,Street Food,2023-12-01,44,1,-2.37668858890866,1.34350288425444,0.97148373693813,41,maggi,yes
9728,nestleyoguyogurt_stick_strw,108,PC287,32,OOH,1.82685977616853,Street Food,2023-12-01,40,2,0.420753482246988,1.06066017177982,0.996669502826538,42,,no
9729,nestleyoguyogurt_stick_org,108,PC286,32,OOH,1.82685977616853,Street Food,2023-12-01,41,2,0.420753482246988,1.13137084989848,1.06030911313333,43,,no
9730,ncf_3in1_strpoly46,108,PC242,32,OOH,1.82685977616853,Street Food,2023-12-01,46,1,-2.37668858890866,1.48492424049175,1.09876295755171,44,ncf,yes
9731,maggi_l_soya_450ml,108,PC149,32,OOH,1.82685977616853,Street Food,2023-12-01,42,2,0.420753482246988,1.20208152801713,1.12394872344012,45,maggi,yes
9732,ncf_3in1_regsib20,108,PC240,32,OOH,1.82685977616853,Street Food,2023-12-01,48,1,-2.37668858890866,1.62634559672906,1.22604217816529,46,ncf,yes
9733,ncf_suada_sib,108,PC269,32,OOH,1.82685977616853,Street Food,2023-12-01,49,1,-2.37668858890866,1.69705627484771,1.28968178847208,47,ncf,yes
9734,ncf_suada_sic,108,PC270,32,OOH,1.82685977616853,Street Food,2023-12-01,45,2,0.420753482246988,1.4142135623731,1.31486755436048,48,ncf,yes
9735,maggi_b_pork_450g,108,PC133,32,OOH,1.82685977616853,Street Food,2023-12-01,47,2,0.420753482246988,1.5556349186104,1.44214677497406,49,maggi,yes
9736,milo_uht_180ml,109,PC185,32,OOH,75.9775092155908,Street Beverage,2023-12-01,1,1,-2.37668858890866,-1.6583123951777,-1.7301500145508,1,milo,yes
9737,milo_uht_115ml,109,PC184,32,OOH,57.8720720595479,Street Beverage,2023-12-01,2,1,-2.37668858890866,-1.50755672288882,-1.5944699094908,2,milo,yes
9738,maggi_b_mushroom_200g,109,PC127,32,OOH,25,Street Beverage,2023-12-01,3,1,-2.37668858890866,-1.35680105059994,-1.45878980443081,3,maggi,yes
9739,maggi_l_soyacondensed_300ml,109,PC154,32,OOH,25,Street Beverage,2023-12-01,4,1,-2.37668858890866,-1.20604537831105,-1.32310969937082,4,maggi,yes
9740,maggi_b_mushroom_450g,109,PC129,32,OOH,25,Street Beverage,2023-12-01,5,1,-2.37668858890866,-1.05528970602217,-1.18742959431082,5,maggi,yes
9741,maggi_l_oyster_350g,109,PC144,32,OOH,25,Street Beverage,2023-12-01,7,1,-2.37668858890866,-0.753778361444409,-0.916069384190834,6,maggi,yes
9742,milo_reg_jar_400g,109,PC178,32,OOH,22.5,Street Beverage,2023-12-01,8,1,-2.37668858890866,-0.603022689155527,-0.780389279130841,7,milo,yes
9743,maggi_b_mushroom_60g,109,PC130,32,OOH,25,Street Beverage,2023-12-01,6,2,0.420753482246988,-0.904534033733291,-0.772005282135263,8,maggi,yes
9744,ncf_3in1_strpoly46,109,PC242,32,OOH,22.5,Street Beverage,2023-12-01,9,1,-2.37668858890866,-0.452267016866646,-0.644709174070847,9,ncf,yes
9745,ncf_3in1_regpoly46,109,PC238,32,OOH,22.5,Street Beverage,2023-12-01,10,1,-2.37668858890866,-0.301511344577764,-0.509029069010853,10,ncf,yes
9746,ncf_3in1_regsib20,109,PC240,32,OOH,22.5,Street Beverage,2023-12-01,11,1,-2.37668858890866,-0.150755672288882,-0.37334896395086,11,ncf,yes
9747,milo_reg_bib_285g,109,PC177,32,OOH,22.5,Street Beverage,2023-12-01,12,1,-2.37668858890866,0,-0.237668858890866,12,milo,yes
9748,ncf_cfv_poly35,109,PC247,32,OOH,22.5,Street Beverage,2023-12-01,13,1,-2.37668858890866,0.150755672288882,-0.101988753830873,13,ncf,yes
9749,maggi_l_oyster_820g,109,PC146,32,OOH,22.5,Street Beverage,2023-12-01,14,1,-2.37668858890866,0.301511344577764,0.033691351229121,14,maggi,yes
9750,milo_uhtfino_180ml,109,PC189,32,OOH,22.5,Street Beverage,2023-12-01,15,1,-2.37668858890866,0.452267016866646,0.169371456289115,15,milo,yes
9751,maggi_l_soyacondensed_700ml,109,PC155,32,OOH,22.5,Street Beverage,2023-12-01,16,1,-2.37668858890866,0.603022689155527,0.305051561349108,16,maggi,yes
9752,milo_3in1_sic,109,PC175,32,OOH,22.5,Street Beverage,2023-12-01,17,1,-2.37668858890866,0.753778361444409,0.440731666409102,17,milo,yes
9753,ncf_cfv_sib15,109,PC249,32,OOH,22.5,Street Beverage,2023-12-01,20,1,-2.37668858890866,1.20604537831105,0.847771981589083,18,ncf,yes
9754,maggi_l_soya_lesssodium,109,PC152,32,OOH,22.5,Street Beverage,2023-12-01,18,2,0.420753482246988,0.904534033733291,0.856155978584661,19,maggi,yes
9755,ncf_cfv_sic,109,PC250,32,OOH,22.5,Street Beverage,2023-12-01,21,1,-2.37668858890866,1.35680105059994,0.983452086649077,20,ncf,yes
9756,maggi_b_mushroom_800g,109,PC131,32,OOH,22.5,Street Beverage,2023-12-01,19,2,0.420753482246988,1.05528970602217,0.991836083644654,21,maggi,yes
9757,maggi_l_oyster_150g,109,PC142,32,OOH,22.5,Street Beverage,2023-12-01,22,1,-2.37668858890866,1.50755672288882,1.11913219170907,22,maggi,yes
9758,milo_rtdsigdynamind_200ml,109,PC182,32,OOH,22.5,Street Beverage,2023-12-01,23,2,0.420753482246988,1.6583123951777,1.53455650388463,23,milo,yes
9759,milo_uht_180ml,112,PC185,32,OOH,70.0074717008296,Hotel,2023-12-01,1,1,-2.37668858890866,-1.67524673194823,-1.74539091764427,1,milo,yes
9760,milo_uht_115ml,112,PC184,32,OOH,56.4064663842316,Hotel,2023-12-01,2,1,-2.37668858890866,-1.55971247457249,-1.64141008600611,2,milo,yes
9761,maggi_l_oyster_1200g,112,PC141,32,OOH,17.0048602856481,Hotel,2023-12-01,3,1,-2.37668858890866,-1.44417821719675,-1.53742925436794,3,maggi,yes
9762,maggi_l_soyacondensed_700ml,112,PC155,32,OOH,14.2857142857143,Hotel,2023-12-01,4,1,-2.37668858890866,-1.32864395982101,-1.43344842272978,4,maggi,yes
9763,ncf_cfv_sic,112,PC250,32,OOH,14.2857142857143,Hotel,2023-12-01,6,1,-2.37668858890866,-1.09757544506953,-1.22548675945344,5,ncf,yes
9764,milo_reg_bib_285g,112,PC177,32,OOH,14.2857142857143,Hotel,2023-12-01,7,1,-2.37668858890866,-0.98204118769379,-1.12150592781528,6,milo,yes
9765,maggi_b_pork_450g,112,PC133,32,OOH,14.2857142857143,Hotel,2023-12-01,5,2,0.420753482246988,-1.21310970244527,-1.04972338397604,7,maggi,yes
9766,ncf_3in1_regsib20,112,PC240,32,OOH,14.2857142857143,Hotel,2023-12-01,8,1,-2.37668858890866,-0.86650693031805,-1.01752509617711,8,ncf,yes
9767,ncf_cfv_poly35,112,PC247,32,OOH,14.2857142857143,Hotel,2023-12-01,11,1,-2.37668858890866,-0.51990415819083,-0.705582601262613,9,ncf,yes
9768,nestleyoguyogurt_stick_strw,112,PC287,32,OOH,14.2857142857143,Hotel,2023-12-01,9,2,0.420753482246988,-0.75097267294231,-0.63380005742338,10,,no
9769,maggi_b_chicken_2kg,112,PC124,32,OOH,14.2857142857143,Hotel,2023-12-01,10,2,0.420753482246988,-0.63543841556657,-0.529819225785214,11,maggi,yes
9770,milo_uhtfino_180ml,112,PC189,32,OOH,14.2857142857143,Hotel,2023-12-01,13,1,-2.37668858890866,-0.28883564343935,-0.497620937986281,12,milo,yes
9771,maggi_l_soyacondensed_300ml,112,PC154,32,OOH,14.2857142857143,Hotel,2023-12-01,14,1,-2.37668858890866,-0.17330138606361,-0.393640106348115,13,maggi,yes
